id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34274663,Charming two bedroom two bath Historic Bungalow.,64215597,,,,32.73521,-97.37421,Entire home/apt,,2,44,2025-02-07,0.57,2,0,4,
34411139,Century-Old Simplicity!,19259780,Brooke,,,32.72430406137408,-97.33888583869886,Entire home/apt,145,30,171,2025-07-11,2.21,2,195,12,
34449168,⭐️ 30 days-Charming Rm/TV/Laundry/Kitchen for Pros,51924064,Aaron,,District 7,32.88659,-97.41158,Private room,40,30,30,2024-09-14,0.39,1,247,0,
35132311,Sammy's Places for Adults,264624465,Donna,,District 4,32.86484,-97.27671,Private room,67,1,0,,,2,363,0,
35231438,Cozy home in the heart of Fort Worth!,264815847,Velita,,,32.73246,-97.37454,Entire home/apt,100,10,5,2023-07-24,0.07,1,83,0,
35263709,Ft Worth Southside Loft 202- Walk to Magnolia Ave!,26931644,Andrew,,District 9,32.73181,-97.3285,Entire home/apt,,2,263,2022-10-03,3.44,2,0,0,
35448797,House of Malcolm Fort Worth / No cleaning Fee,181863248,Nasir,,District 9,32.726820626519725,-97.3791260271279,Entire home/apt,189,1,306,2025-09-08,4.05,1,203,54,
35483992,Pearl Snaps Texas Trail House,72189887,Vicki,,,32.67107,-97.38056,Entire home/apt,137,2,219,2025-09-01,2.90,1,251,32,
35584891,"Mini Fridge, TV, Microwave,Coffee,WiFi, Pool, Room",267743938,Maria,,,32.89112,-97.3681,Private room,41,2,9,2024-09-12,0.12,3,365,0,
35650294,Tex-Mex Long-Stay Casita near Stockyards,268196188,Maria,,,32.79647,-97.37448,Entire home/apt,89,30,45,2025-07-06,0.60,1,364,3,
35884292,Beautiful home 15 minutes away from downtown FTW,46895386,Indira,,District 6,32.63828,-97.40559,Entire home/apt,147,29,17,2024-11-11,0.33,2,196,1,
35903702,LUXURY 2000 SF TOWNHOME IN TRENDY S MAIN DISTRICT,21219189,Mindy,,District 9,32.739445,-97.324829,Entire home/apt,297,3,49,2025-08-21,0.66,3,356,10,
